"","selling_rice.no","selling_rice.No","selling_rice.yes","selling_rice.Yes","rice_unit.yes","rice_unit.Yes","rice_unit.no","cooking_oil.no","cooking_oil.No","cooking_oil.yes","cooking_oil.Yes","oil_unit.yes","oil_unit.Yes","sell_lentils.no","sell_lentils.No","sell_lentils.Yes","lentils_unit.Yes","lentils_unit.no","lentils_unit.yes","sell_leafy_greens.no","sell_leafy_greens.No","sell_leafy_greens.yes","sell_leafy_greens.Yes","leafy_greens_unit.yes","leafy_greens_unit.Yes","leafy_greens_unit.no","sell_bananas.no","sell_bananas.No","sell_bananas.yes","sell_bananas.Yes","bananas_unit.yes","bananas_unit.Yes","bananas_unit.no","sell_eggs.no","sell_eggs.No","sell_eggs.yes","sell_eggs.Yes","eggs_unit.yes","eggs_unit.Yes","sell_dry_fish.no","sell_dry_fish.No","sell_dry_fish.Yes","dry_fish_unit.Yes","dry_fish_unit.no","dry_fish_unit.yes","sell_soap.no","sell_soap.No","sell_soap.yes","sell_soap.Yes","soap_unit.yes","soap_unit.Yes","soap_unit.no","sell_washing_powder.no","sell_washing_powder.No","sell_washing_powder.yes","sell_washing_powder.Yes","washing_powder_unit.yes","washing_powder_unit.Yes","washing_powder_unit.no","sell_paracetamol.no","sell_paracetamol.No","sell_paracetamol.yes","sell_tarpaulin.no","sell_tarpaulin.No","sell_tarpaulin.yes","sell_chicken.no","sell_chicken.No","sell_chicken.yes","sell_chicken.Yes","chicken_unit.yes","chicken_unit.Yes","chicken_unit.no","fresh_food_items.From wholesaler / market outside of camp","fresh_food_items.From wholesaler / market within camp","fresh_food_items.from_wholesaler","fresh_food_items.market_outside_of_camp","non_fresh_food_items.From wholesaler / market outside of camp","non_fresh_food_items.From wholesaler / market within camp","non_fresh_food_items.from_wholesaler","non_fresh_food_items.market_outside_of_camp","non_fresh_food_items_1.From wholesaler / market outside of camp","non_fresh_food_items_1.From wholesaler / market within camp","non_fresh_food_items_1.from_wholesaler","non_fresh_food_items_1.market_outside_of_camp","assistance_items.Don't know","assistance_items.no","assistance_items.No","assistance_items.Yes","faced_any_difficulties.no","faced_any_difficulties.No","faced_any_difficulties.yes","faced_any_difficulties.Yes","vendors_colsed.it decreased","vendors_colsed.It increased","vendors_colsed.it stayed the same","vendors_colsed.it_decreased","vendors_colsed.it_stayed_the_same","income_changed_to_4_weeks.it decreased","income_changed_to_4_weeks.It increased","income_changed_to_4_weeks.it_decreased","income_changed_to_4_weeks.it_stayed_the_same","income_changed_to_4_weeks.it_increased","income_changed_to_4_weeks.dontknow","customer_visits_change.it decreased","customer_visits_change.It increased","customer_visits_change.it_decreased","customer_visits_change.it_stayed_the_same","customer_visits_change.it_increased","customer_visits_change.dontknow","stockpiling_behaviors.no","stockpiling_behaviors.No","stockpiling_behaviors.Yes","i.days_of_stock_of_chicken.0_3_days","i.days_of_stock_of_chicken.7_and_more","i.days_of_stock_of_chicken.4_7_days","i.restocking_time_of_chicken.0_3_days","i.restocking_time_of_chicken.4_7_days","i.restocking_time_of_chicken.7_and_more","i.days_of_stock_of_rice.4_7_days","i.days_of_stock_of_rice.7_and_more","i.days_of_stock_of_rice.0_3_days","i.restocking_time_of_rice.0_3_days","i.restocking_time_of_rice.4_7_days","i.restocking_time_of_rice.7_and_more","i.days_of_stock_of_cooking_oil.0_3_days","i.days_of_stock_of_cooking_oil.4_7_days","i.days_of_stock_of_cooking_oil.7_and_more","i.restocking_time_of_cooking_oil.0_3_days","i.restocking_time_of_cooking_oil.4_7_days","i.restocking_time_of_cooking_oil.7_and_more","i.days_of_stock_of_lentils.4_7_days","i.days_of_stock_of_lentils.7_and_more","i.restocking_time_of_lentils.0_3_days","i.restocking_time_of_lentils.4_7_days","i.restocking_time_of_lentils.7_and_more","i.days_of_stock_of_leafy_greens.0_3_days","i.days_of_stock_of_leafy_greens.4_7_days","i.days_of_stock_of_leafy_greens.7_and_more","i.restocking_time_of_leafy_greens.0_3_days","i.restocking_time_of_leafy_greens.4_7_days","i.restocking_time_of_leafy_greens.7_and_more","i.days_of_stock_of_bananas.0_3_days","i.days_of_stock_of_bananas.4_7_days","i.days_of_stock_of_bananas.7_and_more","i.restocking_time_of_bananas.0_3_days","i.restocking_time_of_bananas.4_7_days","i.restocking_time_of_bananas.7_and_more","i.days_of_stock_of_eggs.0_3_days","i.days_of_stock_of_eggs.4_7_days","i.days_of_stock_of_eggs.7_and_more","i.restocking_time_of_eggs.0_3_days","i.restocking_time_of_eggs.4_7_days","i.restocking_time_of_eggs.7_and_more","i.days_of_stock_of_dry_fish.4_7_days","i.days_of_stock_of_dry_fish.7_and_more","i.restocking_time_of_dry_fish.0_3_days","i.restocking_time_of_dry_fish.4_7_days","i.restocking_time_of_dry_fish.7_and_more","i.days_of_stock_of_soap.4_7_days","i.days_of_stock_of_soap.7_and_more","i.restocking_time_of_soap.0_3_days","i.restocking_time_of_soap.4_7_days","i.restocking_time_of_soap.7_and_more","i.days_of_stock_of_washing_powder.4_7_days","i.days_of_stock_of_washing_powder.7_and_more","i.restocking_time_of_washing_powder.0_3_days","i.restocking_time_of_washing_powder.4_7_days","i.restocking_time_of_washing_powder.7_and_more","deviceid","enumerator_id","vendors_operational","price_of_1kg","cheapest_price_for_cooking_oil","cheapest_price_for_1kg_of_lentils","cheapest_price_for_0.5kg_of_leafy_greens","cheapest_price_for_1kg_of_bananas","cheapest_price_for_12__of_eggs","dry_fish_sale_in_past_week","cheapest_price_for_100g_soap_bar_of_soap","cheapest_price_for_0_5l_of_bleachwashing_powder","cheapest_price_for_4mx5m_of_chicken","assistance_items_if_yes.food_assistance_items","assistance_items_if_yes.clothing","assistance_items_if_yes.hygiene_nfis","assistance_items_if_yes.shelter_items","difficulties_faced_in_replenishing.i_cannot_restock","difficulties_faced_in_replenishing.not_allowed_my_domestic_suppliers","difficulties_faced_in_replenishing.stop_their_production","difficulties_faced_in_replenishing.suppliers_no_longer","difficulties_faced_in_replenishing.unable_to_leave","difficulties_faced_in_replenishing.the_time_between","difficulties_faced_in_replenishing.transport_of_supplies_between","difficulties_faced_in_replenishing.increased_military_police_presence","difficulties_faced_in_replenishing.no_longer_access_to_credit","difficulties_faced_in_replenishing.don.t_have_enough_money","difficulties_faced_in_replenishing.shortage_of_carriers","difficulties_faced_in_replenishing.wholesalers_no_longer_visit_us","difficulties_faced_in_replenishing.dontknow","items_are_most_affected.rice","items_are_most_affected.oil","items_are_most_affected.lentils","items_are_most_affected.Chicken","items_are_most_affected.leafy_greens","items_are_most_affected.bananas","items_are_most_affected.eggs","items_are_most_affected.fish","items_are_most_affected.soap","items_are_most_affected.powder","items_are_most_affected.paracetamol","items_are_most_affected.tarpaulin","prevent_the_spread_of_COVID19.gel","prevent_the_spread_of_COVID19.gloves","prevent_the_spread_of_COVID19.facemasks","prevent_the_spread_of_COVID19.limiting_the_number_people","prevent_the_spread_of_COVID19.handwashing_facilities","prevent_the_spread_of_COVID19.social_distancing","prevent_the_spread_of_COVID19.implement_a_fence","prevent_the_spread_of_COVID19.priority_care","prevent_the_spread_of_COVID19.none","witnessed_safety_or_security.no_problems","witnessed_safety_or_security.theft_of_items","witnessed_safety_or_security.risk_of_theft","witnessed_safety_or_security.risk_of_theft_of_items_business_hours","witnessed_safety_or_security.armed_robbery","witnessed_safety_or_security.forced_closure","community_members_accessing_markets.no_cash","community_members_accessing_markets.avoiding_markets","community_members_accessing_markets.due_to_aggressive","community_members_accessing_markets.due_to_increased_military","community_members_accessing_markets.long_waiting_times","community_members_accessing_markets.fear_of_checkpoints","community_members_accessing_markets.community_member","community_members_accessing_markets.challenges","community_members_accessing_markets.no_issues","community_members_accessing_markets.not_sure","contact_details_if_yes","assistance_items_if_yes.other","difficulties_faced_in_replenishing.other","prevent_the_spread_of_COVID19.other","community_members_accessing_markets.other","i.vendors_operational_median","i.price_of_1kg_median","i.cheapest_price_for_cooking_oil_median","i.cheapest_price_for_1kg_of_lentils_median","i.cheapest_price_for_0.5kg_of_leafy_greens_median","i.cheapest_price_for_1kg_of_bananas_median","i.cheapest_price_for_12__of_eggs_median","i.cheapest_price_for_100g_soap_bar_of_soap_median","i.cheapest_price_for_0_5l_of_bleachwashing_powder_median","i.cheapest_price_for_12_of_paracetamol_median","i.restocking_time_of_paracetamol_median","i.cheapest_price_for_4mx5m_of_tarpaulin_median","i.vendors_colsed_median","i.days_of_stock_of_rice_median","i.days_of_stock_of_cooking_oil_median","i.days_of_stock_of_lentils_median","i.days_of_stock_of_leafy_greens_median","i.days_of_stock_of_bananas_median","i.days_of_stock_of_eggs_median","i.days_of_stock_of_soap_median","i.days_of_stock_of_washing_powder_median","i.days_of_stock_of_paracetamol_median","i.days_of_stock_of_chicken_median","i.days_of_stock_of_tarpaulin_median"
"1",0.285714285714286,0.523809523809524,0.0952380952380952,0.0952380952380952,0.5,0.5,0,0.285714285714286,0.333333333333333,0.0952380952380952,0.285714285714286,0.125,0.875,0.380952380952381,0.476190476190476,0.142857142857143,1,0,0,0.285714285714286,0.523809523809524,0.0952380952380952,0.0952380952380952,0.5,0.5,0,0.238095238095238,0.571428571428571,0.142857142857143,0.0476190476190476,0.75,0.25,0,0.238095238095238,0.238095238095238,0.142857142857143,0.380952380952381,0.272727272727273,0.727272727272727,0.380952380952381,0.380952380952381,0.238095238095238,1,0,0,0.19047619047619,0.333333333333333,0.19047619047619,0.285714285714286,0.4,0.6,0,0.19047619047619,0.428571428571429,0.19047619047619,0.19047619047619,0.5,0.5,0,0.380952380952381,0.619047619047619,0,0.380952380952381,0.619047619047619,0,0.285714285714286,0.523809523809524,0.0952380952380952,0.0952380952380952,0.5,0.5,0,0.333333333333333,0.222222222222222,0.0555555555555556,0.388888888888889,0.5,0.333333333333333,0.0833333333333333,0.0833333333333333,0.272727272727273,0.272727272727273,0.0909090909090909,0.363636363636364,0.0476190476190476,0.380952380952381,0.476190476190476,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.333333333333333,0.523809523809524,0.142857142857143,0.0952380952380952,0.380952380952381,0.0476190476190476,0.333333333333333,0.523809523809524,0.0952380952380952,0.333333333333333,0.0476190476190476,0,0,0.523809523809524,0.0952380952380952,0.333333333333333,0.0476190476190476,0,0,0.380952380952381,0.380952380952381,0.238095238095238,0.75,0.25,0,1,0,0,0.5,0.5,0,1,0,0,0.125,0.5,0.375,1,0,0,0.666666666666667,0.333333333333333,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.363636363636364,0.454545454545455,0.181818181818182,1,0,0,0.6,0.4,1,0,0,0.2,0.8,1,0,0,0.375,0.625,1,0,0,548430542103535,1.38095238095238,5.28571428571429,38.75,84.375,29.3333333333333,15,102.5,95.7272727272727,142,20.6,41.875,132.5,1,0.5,0.5,0,0,0,0.117647058823529,0.352941176470588,0.0588235294117647,0.117647058823529,0.235294117647059,0.352941176470588,0.117647058823529,0.352941176470588,0.823529411764706,0.117647058823529,0,0.0555555555555556,0.111111111111111,0,0.222222222222222,0.222222222222222,0.0555555555555556,0.333333333333333,0.222222222222222,0.0555555555555556,0,0,0,0.571428571428571,0.428571428571429,0.904761904761905,0.285714285714286,0.761904761904762,0.857142857142857,0.0476190476190476,0,0,0.857142857142857,0.142857142857143,0.0476190476190476,0.0476190476190476,0,0,0.571428571428571,0.619047619047619,0,0.380952380952381,0.0952380952380952,0.238095238095238,0.0952380952380952,0.428571428571429,0.0476190476190476,0,1,0,0,0,0,7,37.5,85,30,15,115,100,18,45,NA,NA,NA,"it stayed the same",8.5,7,7,1,1.5,7,25,12.5,NA,2.5,NA
